0.000000,0.000000,0.000000,0.000000,1,1,1,1
0.000000,0.454545,0.545455,0.000000,1,2.272725,2.727275,1
0.000000,0.909091,0.454545,0.000000,1,4.545455,2.272725,1
0.000000,2.272727,0.454545,0.000000,1,11.363635,2.272725,1
0.000000,3.454545,0.454545,0.000000,1,17.272725,2.272725,1
0.000000,4.727273,0.454545,0.000000,1,23.636365,2.272725,1
0.000000,5.363636,0.454545,0.000000,1,26.81818,2.272725,1
0.000000,6.454545,0.454545,0.000000,1,32.272725,2.272725,1
0.000000,7.727273,0.454545,0.000000,1,38.636365,2.272725,1
0.000000,9.000000,0.454545,0.000000,1,45.0,2.272725,1
0.000000,9.545455,0.454545,0.000000,1,47.727275,2.272725,1
0.000000,11.363636,0.909091,0.000000,1,56.81818,4.545455,1
0.000000,12.272727,0.454545,0.000000,1,61.363635,2.272725,1
0.000000,13.181818,0.454545,0.000000,1,65.90909,2.272725,1
0.000000,14.090909,0.454545,0.000000,1,70.454545,2.272725,1
0.000000,15.181818,0.454545,0.000000,1,75.90909,2.272725,1
0.000000,15.909091,0.454545,0.000000,1,79.545455,2.272725,1
0.000000,17.636364,0.454545,0.000000,1,88.18182,2.272725,1
0.000000,18.636364,0.454545,0.000000,1,93.18182,2.272725,1
0.000000,16.818182,0.454545,0.000000,1,84.09091,2.272725,1
0.000000,23.272727,0.454545,0.000000,1,116.363635,2.272725,1
0.000000,20.181818,0.818182,0.000000,1,100.90909,4.09091,1
0.000000,22.818182,0.545455,0.000000,1,114.09091,2.727275,1
0.000000,23.454545,0.454545,0.000000,1,117.272725,2.272725,1
0.000000,25.545455,0.454545,0.000000,1,127.727275,2.272725,1
0.000000,26.090909,0.454545,0.000000,1,130.454545,2.272725,1
0.000000,26.909091,0.454545,0.000000,1,134.545455,2.272725,1
0.000000,27.818182,0.454545,0.000000,1,139.09091,2.272725,1
0.000000,29.727273,0.454545,0.000000,1,148.636365,2.272725,1
0.000000,6.545455,0.000000,0.000000,1,32.727275,1,1
