0.000000,0.000000,0.000000,0.000000,1,1,1,1
0.000000,0.000000,0.545455,0.454545,1,1,2.727275,1
0.000000,0.000000,0.454545,1.181818,1,1,2.272725,1
0.000000,0.000000,0.454545,2.454545,1,1,2.272725,1
0.000000,0.000000,0.454545,3.545455,1,1,2.272725,1
0.000000,0.000000,0.454545,4.454545,1,1,2.272725,1
0.000000,0.000000,0.454545,5.454545,1,1,2.272725,1
0.000000,0.000000,0.454545,6.818182,1,1,2.272725,1
0.000000,0.000000,0.454545,7.727273,1,1,2.272725,1.1454546
0.000000,0.000000,0.909091,9.090909,1,1,4.545455,1.4181818
0.000000,0.000000,0.454545,10.000000,1,1,2.272725,1.6
0.000000,0.000000,0.454545,10.545455,1,1,2.272725,1.709091
0.000000,0.000000,0.454545,12.090909,1,1,2.272725,2.0181818
0.000000,0.000000,0.454545,13.272727,1,1,2.272725,2.2545454
0.000000,0.000000,0.454545,14.272727,1,1,2.272725,2.4545454
0.000000,0.000000,0.454545,14.909091,1,1,2.272725,2.5818182
0.000000,0.000000,0.454545,17.090909,1,1,2.272725,3.0181818
0.000000,0.000000,0.454545,17.727273,1,1,2.272725,3.1454546
0.000000,0.000000,0.454545,17.000000,1,1,2.272725,3.0
0.000000,0.000000,0.454545,20.727273,1,1,2.272725,3.7454546
0.000000,0.000000,0.909091,20.909091,1,1,4.545455,3.7818182
0.000000,0.000000,0.454545,21.363636,1,1,2.272725,3.8727272
0.000000,0.000000,0.454545,23.363636,1,1,2.272725,4.2727272
0.000000,0.000000,0.454545,23.000000,1,1,2.272725,4.2
0.000000,0.000000,0.454545,25.545455,1,1,2.272725,4.709091
0.000000,0.000000,0.454545,26.363636,1,1,2.272725,4.8727272
0.000000,0.000000,0.454545,27.727273,1,1,2.272725,5.1454546
0.000000,0.000000,0.454545,27.909091,1,1,2.272725,5.1818182
0.000000,0.000000,0.454545,29.727273,1,1,2.272725,5.5454546
